snapshot_date,product_id,store_id,stock_on_hand,reorder_point,lead_time_days
2024-11-13,P0265,S001,15,64,7
2024-11-13,P0268,S005,151,40,9
2024-11-13,P0271,S007,165,62,5
2024-11-13,P0274,S008,129,58,8
2024-11-13,P0277,S004,116,20,9
2024-11-13,P0280,S002,65,54,10
2024-11-13,P0283,S012,62,27,4
2024-11-13,P0286,S008,10,28,11
2024-11-13,P0289,S002,118,35,8
2024-11-13,P0292,S004,10,69,10
2024-11-13,P0295,S003,177,61,9
2024-11-13,P0298,S010,110,58,12
2024-11-12,P0001,S018,12,44,11
2024-11-12,P0004,S001,40,70,3
2024-11-12,P0007,S014,188,50,5
2024-11-12,P0010,S006,55,40,11
2024-11-12,P0013,S015,41,29,6
2024-11-12,P0016,S009,76,51,8
2024-11-12,P0019,S017,136,44,12
2024-11-12,P0022,S015,207,40,9
2024-11-12,P0025,S011,42,44,12
2024-11-12,P0028,S018,24,63,11
2024-11-12,P0031,S010,71,60,11
2024-11-12,P0034,S008,168,38,5
2024-11-12,P0037,S018,75,64,9
2024-11-12,P0040,S006,210,41,5
2024-11-12,P0043,S002,136,47,12
2024-11-12,P0046,S014,51,26,11
2024-11-12,P0049,S014,81,63,4
2024-11-12,P0052,S001,74,31,11
2024-11-12,P0055,S013,141,46,8
2024-11-12,P0058,S005,205,48,9
2024-11-12,P0061,S003,71,70,6
2024-11-12,P0064,S002,54,59,7
2024-11-12,P0067,S010,179,67,4
2024-11-12,P0070,S003,162,52,11
2024-11-12,P0073,S013,80,33,5
2024-11-12,P0076,S017,94,64,7
2024-11-12,P0079,S013,111,22,12
2024-11-12,P0082,S006,169,42,5
2024-11-12,P0085,S017,183,34,12
2024-11-12,P0088,S001,151,70,3
2024-11-12,P0091,S010,21,21,10
2024-11-12,P0094,S006,51,40,8
2024-11-12,P0097,S012,130,43,6
2024-11-12,P0100,S010,22,36,7
2024-11-12,P0103,S004,62,63,3
2024-11-12,P0106,S014,76,29,5
2024-11-12,P0109,S016,46,23,3
2024-11-12,P0112,S004,193,70,12
2024-11-12,P0115,S003,93,40,12
2024-11-12,P0118,S015,143,46,11
2024-11-12,P0121,S016,190,65,11
2024-11-12,P0124,S008,183,47,4
2024-11-12,P0127,S003,21,58,9
2024-11-12,P0130,S010,13,44,4
2024-11-12,P0133,S010,198,43,5
2024-11-12,P0136,S003,38,48,7
2024-11-12,P0139,S010,13,39,7
2024-11-12,P0142,S008,56,43,10
2024-11-12,P0145,S016,108,22,10
2024-11-12,P0148,S007,124,39,6
2024-11-12,P0151,S009,76,55,12
2024-11-12,P0154,S015,45,41,8
2024-11-12,P0157,S012,178,70,5
2024-11-12,P0160,S009,117,65,10
2024-11-12,P0163,S005,87,67,5
2024-11-12,P0166,S016,142,21,9
2024-11-12,P0169,S012,89,49,8
2024-11-12,P0172,S004,13,68,5
2024-11-12,P0175,S015,177,34,9
2024-11-12,P0178,S002,170,50,11
2024-11-12,P0181,S018,170,22,6
2024-11-12,P0184,S015,112,64,12
2024-11-12,P0187,S003,88,62,5
2024-11-12,P0190,S013,99,61,8
2024-11-12,P0193,S001,200,57,9
2024-11-12,P0196,S015,95,65,5
2024-11-12,P0199,S010,150,25,12
2024-11-12,P0202,S009,-15,54,3
2024-11-12,P0205,S005,86,56,4
2024-11-12,P0208,S002,91,41,9
2024-11-12,P0211,S003,142,54,7
2024-11-12,P0214,S004,61,43,6
2024-11-12,P0217,S001,59,64,6
2024-11-12,P0220,S007,58,57,5
2024-11-12,P0223,S011,138,60,11
2024-11-12,P0226,S018,141,29,12
2024-11-12,P0229,S015,78,53,4
2024-11-12,P0232,S011,191,62,12
2024-11-12,P0235,S003,22,35,9
2024-11-12,P0238,S007,176,33,9
2024-11-12,P0241,S009,42,65,6
2024-11-12,P0244,S002,102,48,7
2024-11-12,P0247,S007,48,56,6
2024-11-12,P0250,S005,139,40,7
2024-11-12,P0253,S014,34,68,11
2024-11-12,P0256,S018,122,46,11
2024-11-12,P0259,S018,111,68,11
2024-11-12,P0262,S017,193,52,5
2024-11-12,P0265,S003,81,45,7
2024-11-12,P0268,S001,121,53,3
2024-11-12,P0271,S008,203,38,8
2024-11-12,P0274,S017,116,44,12
2024-11-12,P0277,S002,204,61,10
2024-11-12,P0280,S013,179,48,5
2024-11-12,P0283,S014,157,59,6
2024-11-12,P0286,S012,18,54,6
2024-11-12,P0289,S008,195,47,7
2024-11-12,P0292,S018,181,37,4
2024-11-12,P0295,S013,45,60,5
2024-11-12,P0298,S009,156,27,5
2024-11-11,P0001,S007,82,48,10
2024-11-11,P0004,S002,201,27,7
2024-11-11,P0007,S003,190,51,11
2024-11-11,P0010,S012,172,63,3
2024-11-11,P0013,S015,140,39,12
2024-11-11,P0016,S015,67,25,4
2024-11-11,P0019,S010,19,62,10
2024-11-11,P0022,S014,184,59,9
2024-11-11,P0025,S012,96,55,3
2024-11-11,P0028,S011,57,60,6
2024-11-11,P0031,S009,195,56,12
2024-11-11,P0034,S012,100,48,4
2024-11-11,P0037,S017,94,37,7
2024-11-11,P0040,S016,23,59,9
2024-11-11,P0043,S013,108,31,8
2024-11-11,P0046,S005,67,23,11
2024-11-11,P0049,S008,167,35,6
2024-11-11,P0052,S017,72,63,12
2024-11-11,P0055,S017,174,43,6
2024-11-11,P0058,S010,20,26,12
2024-11-11,P0061,S011,188,36,6
2024-11-11,P0064,S005,31,58,10
2024-11-11,P0067,S016,78,21,9
2024-11-11,P0070,S016,137,60,12
2024-11-11,P0073,S017,202,37,6
2024-11-11,P0076,S002,55,63,7
2024-11-11,P0079,S010,72,39,4
2024-11-11,P0082,S006,134,23,5
2024-11-11,P0085,S009,169,25,4
2024-11-11,P0088,S012,175,51,6
2024-11-11,P0091,S018,76,64,12
2024-11-11,P0094,S018,84,30,4
2024-11-11,P0097,S008,167,52,9
2024-11-11,P0100,S016,99,52,4
2024-11-11,P0103,S015,78,46,4
2024-11-11,P0106,S015,108,45,5
2024-11-11,P0109,S012,106,70,11
2024-11-11,P0112,S004,115,53,12
2024-11-11,P0115,S007,100,27,6
2024-11-11,P0118,S015,178,24,7
2024-11-11,P0121,S008,192,59,3
2024-11-11,P0124,S014,63,37,11
2024-11-11,P0127,S018,96,44,4
2024-11-11,P0130,S004,42,42,7
2024-11-11,P0133,S008,157,38,5
2024-11-11,P0136,S015,191,60,10
2024-11-11,P0139,S018,14,25,3
2024-11-11,P0142,S004,167,47,4
2024-11-11,P0145,S011,191,46,5
2024-11-11,P0148,S006,41,30,4
2024-11-11,P0151,S009,182,35,12
2024-11-11,P0154,S018,29,50,3
2024-11-11,P0157,S013,113,64,5
2024-11-11,P0160,S007,88,37,5
2024-11-11,P0163,S007,150,27,8
2024-11-11,P0166,S016,15,68,10
2024-11-11,P0169,S015,38,28,9
2024-11-11,P0172,S014,123,69,10
2024-11-11,P0175,S015,-15,69,6
2024-11-11,P0178,S014,41,70,4
2024-11-11,P0181,S004,196,40,5
2024-11-11,P0184,S015,15,35,11
2024-11-11,P0187,S018,65,50,6
2024-11-11,P0190,S018,66,30,9
2024-11-11,P0193,S012,175,51,8
2024-11-11,P0196,S016,41,39,12
2024-11-11,P0199,S012,202,66,5
2024-11-11,P0202,S011,25,36,10
2024-11-11,P0205,S014,103,27,6
2024-11-11,P0208,S007,204,67,7
2024-11-11,P0211,S018,77,56,4
2024-11-11,P0214,S016,133,57,5
2024-11-11,P0217,S010,136,67,11
2024-11-11,P0220,S005,183,70,5
2024-11-11,P0223,S008,132,68,9
2024-11-11,P0226,S016,94,66,12
2024-11-11,P0229,S003,27,68,4
2024-11-11,P0232,S006,131,26,12
2024-11-11,P0235,S012,194,60,6
2024-11-11,P0238,S002,120,37,8
2024-11-11,P0241,S002,164,36,5
2024-11-11,P0244,S006,184,36,7
2024-11-11,P0247,S007,24,33,7
2024-11-11,P0250,S005,42,36,8
2024-11-11,P0253,S003,52,43,4
2024-11-11,P0256,S003,83,48,12
2024-11-11,P0259,S002,120,22,6
2024-11-11,P0262,S010,154,35,9
2024-11-11,P0265,S009,153,70,5
2024-11-11,P0268,S006,20,24,6
2024-11-11,P0271,S003,56,69,3
2024-11-11,P0274,S013,16,58,5
2024-11-11,P0277,S002,90,24,6
2024-11-11,P0280,S003,100,56,12
2024-11-11,P0283,S009,174,51,3
2024-11-11,P0286,S007,13,41,10
2024-11-11,P0289,S007,47,33,6
2024-11-11,P0292,S005,109,63,4
2024-11-11,P0295,S006,177,23,3
2024-11-11,P0298,S012,207,69,8
